text,label
State  the  differences  between  Items Add  method  and  Items Insert Method in Combo Box.,Knowledge
" Briefly compare this way of testing the satisfiability of to the more standard way using SLD Resolution, as in Prolog",Comprehension
What are the units of corrosion penetration rates? Relate these to Faraday's law,Knowledge
Explain the relationship between bond price and market interest rate using the bond pricing formula. ,Comprehension
Explain FIVE (5) advantages of out-of-home (OOH) advertising.,Comprehension
Define factors of production.,Knowledge
Support your answers with ONE (1) example from everyday life for each type of personality. ,Evaluation
Describe how accurate mass spectrometry could be applied to determine if a small protein contains a pair of disulfide-bonded cysteine residue or two reduced cysteine residues. Explain how you can confirm your finding. ,Analysis
Compare product layout and process layout. ,Analysis
Evaluate your own or a peer's essay in terms of the principles of composition discussed during the semester.,Evaluation
Briefly explain the difference between Form Load event and Form Activated  event.,Comprehension
Provide the objectives of building maintenance. ,Comprehension
Write about your feelings in relation to...,Synthesis
List important information you can remember from lesson….,Knowledge
Explain the SIX (6) power bases that determine effective leadership. Provide an example for each of the answers.,Comprehension
Estimate the magnitude of the bed shear stress by making necessary assumptions and justifications. ,Application
Conducting a set-induction before presentation has several advantages. List the FIVE (5) reasons for use of the set-induction in a lesson. ,Knowledge
Simplify the return statement in the max method using the ternary operator,Comprehension
Elaborate in general how construction industry is managed by the government and in detail how a government strategy to improve the industry can be delivered effectively.,Comprehension
Define cation exchange capacity (CEC) and discuss how CEC influences the status of nutrients in soil. ,Comprehension
judge the difficulty level for yourself.,Evaluation
Differentiate spoken and written language in FIVE (5) aspects. ,Analysis
What do you recall ...?,Knowledge
What criteria would you use to assess...? ,Evaluation
Briefly  discuss  how  TQM  could  be  applied  m  the  management  of  the newspapers' editorials.,Application
"In their efforts to achieve their macroeconomic objectives, all governments, regardless of political persuasion, employ the same types of policy instrument. Discuss.",Comprehension
Briefly explain the characteristics of monopolistic market structure.,Comprehension
Write a list of criteria to judge the Willy raps.,Evaluation
 Estimate the risk of serious illness for consumers in different susceptible population groups,Evaluation
"In the renovation of a new car showroom, the client wishes to attract the attention of pedestrians who passes by their building. Propose the type of external envelop for this building and explain the reasons. Sketch the proposed external envelop. ",Synthesis
Describe SIX (6) functional requirements of walls. ,Comprehension
Discuss what world-class producers do in regards to product or service design and process design. ,Comprehension
Identify THREE (3) types of securities that are issued by Malaysian government. Explain each in detail. ,Comprehension
State TWO (2) advantages of continuous bioreactors over batch bioreactors.,Knowledge
"With suitable examples, briefly discuss the importance of soil aeration.",Comprehension
Explain THREE (3) conditions where cantilever scaffolding is applied. ,Comprehension
Differentiate between repurchase agreement (repo) and reverse repurchase agreement. ,Analysis
Evaluate the appropriateness of drugs advertising by the pharmaceutical firms.,Evaluation
Explain the causes of historical events,Comprehension
"Describe each of the media types: captured, synthesized, discrete and continuous. Classify all the multimedia elements into the media types that described above.",Comprehension
Compare two dog food commercials. What is the difference between them and how do they both sell their products?,Analysis
Alavi and Leidner (2001) examine how information technology (IT) can be a key enabler in supporting four organizational knowledge management (KM) processes. Critically assess the role of IT in supporting the four KM processes.,Evaluation
Who was the writer of the Hamilton ,Knowledge
Autoclave aerated concrete block is gaining popular in high rise construction. Briefly illustrate what are the unique features of the autoclave aerated concrete block. ,Comprehension
Discuss the effectiveness of using Expression Language (EL) compared to other methods in JSP.,Analysis
Suggest a technique that can overcome the problem of non-reusability for industrial enzyme applications. ,Synthesis
State a main difference between a customer and a contact.,Comprehension
Write an assignment statement that disables a radiobutton named radioButton.,Comprehension
Draw Production Possibilities Frontier and Trading Possibilities Frontier for Korea and Indonesia. ,Comprehension
Discuss FOUR (4) reasons why Capital Asset Pricing Model (CAPM) is not the best model to estimate returns. ,Comprehension
Evaluate the functions of the component of a structural floor. ,Evaluation
Briefly explain which characteristics of alluvial soils make them ideal for agriculture. ,Comprehension
Assess the relative effectiveness of different graphical representations of the same data or biological concept.,Evaluation
You are a project manager working on a 8 storey building conservation project located in a congested urban area with poor soil bearing capacity and underground public utilities. Propose to the building owner why an internally braced shoring system is preferable to raking shore and weighted vertical dead shores. ,Synthesis
What changes to . . . would you recommend?,Evaluation
What would you cite to defend the actions . . . ? ,Evaluation
Define mercantilism.,Knowledge
Compare how different children come to school.,Analysis
How would you decide about...?,Evaluation
Briefly explain any TWO (2) advantages of real time data processing in the sales and cash receipt system. ,Comprehension
Explain the term inflation as used in building economics. ,Comprehension
"Define and discuss the Sharpe, Treynor, and Jensen measures of portfolio performance evaluation by identifying the situations in which each measure is the most appropriate measure. ",Application
Examine the data in the EMPLOYEES and DEPARTMENTS tables,Analysis
"For any points which fall outside the curve, explain the combination of production for steel and bricks. ",Comprehension
"Propose a suitable preparatory demolition survey, method and shoring where some partial demolition work is included for the rear building portion. ",Synthesis
How does Tdap differ from Td vaccine,Analysis
Explain in one sentence what the method incFromN does,Comprehension
Distinguish between the ripening behaviour of climacteric and non-climacteric fruits in terms of carbon dioxide release and ethylene synthesis. ,Analysis
"""The bullwhip measure can be used to analyze supply chains. Nevertheless, inaccurate measures taken in addressing variance amplification can have ramifications"".  Explain this statement. ",Comprehension
Identify and correct the error(s) in the following statements.,Comprehension
Rewrite the markov matrix to account for this slight change.,Comprehension
Examine the two roles and show how newspaper managers can successfully draw a balance between their economic role and social role.   ,Analysis
Critically examine the strengths and weaknesses of the positivist paradigm,Analysis
Illustrate with example the FOUR (4) advantages of photography. ,Comprehension
"Describe dictogloss and how it can be used to teach listening, writing and  speaking skills for intermediate proficiency students. ",Comprehension
Write an ABAP program that allows the user to key in a positive integer value.,Synthesis
Winer (2001) proposes a 7-component Customer Relationship Management (CRM) Model as a framework to implement a successful CRM program. Evaluate each of the seven components of the CRM Model.,Evaluation
Describe the circumstances when tertiary treatment of wastewater is necessary. ,Comprehension
Summarize the basic tenets of collaborative conservation.,Comprehension
Determine the next number in a sequence,Comprehension
Identify FIVE (5) conditions that one needs to meet in order to be an independent director in Malaysian public listed company (PLC).,Knowledge
Identify and elaborate FOUR (4) determinants of an option's premium.,Comprehension
Determine  the  memory  required  to  store  a  2  minutes  passage  of stereophonic music. ,Application
Explain on Brand Piracy. ,Comprehension
who is the founder of the kingdom of saudi Arabia,Knowledge
Recite a policy of immigration in Europe .,Knowledge
List and briefly describe FOUR (4) types of secondary equity markets. ,Knowledge
The internet is ideal for gathering people from all corners of the globe into communities with similar interests and tasks. Recommend THREE (3) ways that can be used to target online communities. ,Synthesis
"Evaluate the performance of Malaysian newspapers and comment on what you think they should do to win back readers, particularly those who show preference for online news.",Evaluation
Explain the importance of using initial rate to determine enzymatic activity.,Comprehension
Plan a research paper on a given historical topic,Synthesis
Explain FOUR (4) criteria of instructional materials by Tomlinson (2001). ,Comprehension
Support your answers with ONE (1) example for each factor.,Synthesis
Appraise data in support of a hypothesis.,Evaluation
Draw an image using light and shadow to describe form most closely simulates how we perceive forms in nature. ,Comprehension
What is part of this book did you like best. Tell why you like it?,Evaluation
What would you do if a heavy growth of bacteria had occurred ,Application
Differentiate between Gibbs adsorption equation and dynamic surface tension in the study of adsorption at interfaces. ,Analysis
Explain THREE (3) data collection challenges in advertising research.,Comprehension
Derive a kinetic model from experimental data.,Application
Explain why contango and backwardation happen in the commodity market. ,Comprehension
"FinFET technology is developed to minimize some of the shortcomings in planar MOSFETs. With the aid of diagrams, show the differences between these TWO (2) transistors. ",Application
Conclude and support which economic system leads to a higher standard of living.,Evaluation
Discuss the disadvantages of LOCOS. ,Comprehension
Briefly describe how riparian forests help in  reducing nitrate contamination in rivers reducing nitrate and streams. ,Comprehension
Suggest FOUR (4) strategies that facilitate early childhood development from the physiological psychology perspectives. Elaborate your answers with examples. ,Synthesis
How would you restructure the school day to reflect children's developmental needs?,Synthesis
Analyze THREE (3) factors that can affect the option premium. ,Analysis
Write a statement to set the visibility property of Label1 to the checked property of checkBox1.,Comprehension
who was the first to compose in the arts of makamat,Knowledge
Illustrate the advantages of plastic material and its applications in construction. ,Comprehension
Explain three (3) ways in which JIT and quality are related. ,Comprehension
Differentiate between classification  and prediction.  Justify your answer using an example for each.,Evaluation
"Sketch the energy band diagram of the ideal metal-semiconductor contact in forward bias mode. Show the conduction and valence band edges, and all the Fermi levels. ",Application
who was the first man on the moon,Knowledge
"From your observation, you noticed that agitation and aeration are important in cultivating the Lactobacillus acidophilus aerobically. Suggest the most suitable agitator that could be used for this purpose. Describe the proposed impeller type in detail.",Synthesis
What hypotheses can you develop based on the data ? Why ?,Synthesis
Name the enzyme commonly used to detect liver damage or muscle damage in clinical diagnosis.,Knowledge
Explain how Timothy saved Phillip's life.,Comprehension
Sketch a diagram which indicates the Damp Proof Membrane (DPM) in the non reinforced concrete ground floor. ,Application
Give FIVE (5) guidelines when creating storyboarding.,Knowledge
Calculate the average holding and setup cost per year. ,Application
Classify frogs toads and other amphibians.,Comprehension
Can you propose a model that would change . . . ?,Synthesis
Evaluate the three specific effects caused by the applications of information technology on the nature of competition.,Evaluation
"With the aid of a diagram, briefly show how the width of a FinFET is estimated.",Application
Compose a dialogue between Atticus Finch and Tom Robinson when they first met.,Synthesis
IBS components can be divided into five broad categories. Briefly describe with examples all FIVE (5) categories. ,Comprehension
"Illustrate with a labelled drawing the pathway of nitrate assimilation in leaf mesophyll cells. In your answer, discuss the origin of nitrate that is available to the mesophyll cells, the energy requirements of nitrate assimilation, the end products, and the fate of unassimilated nitrate. ",Comprehension
Briefly describe FIVE (5) general types of factors of production.,Comprehension
Can you discriminate the difference parts . . . ? ,Analysis
Critically discuss FOUR (4) main dimensions that are used to classify countries based on Hofstede's Cultural Dimensions Theory.,Analysis
PERCEPTION STUDIES based on SURVEY METHOD are useful and common in both academic and market research. Critically evaluate the strategies used  in data collection that can increase the response rate when conducting a survey.,Evaluation
Advise Smith on any FIVE (5) types of information which should be included in the website.,Synthesis
Identify TWO (2) functions of crisis communication that must be addressed when communicating with internal stakeholder during a crisis. Explain your answer with an exarnple for each function. ,Comprehension
Explain what is meant by occlusion and discuss the ability of chain coding to cope with occlusion.,Comprehension
Differentiate primary and secondary reserves of a bank. List THREE (3) examples for each reserve. ,Analysis
"With an appropriate example, discuss the effectiveness of using message queue compared to pipes in communication between processes.",Analysis
What has the author used to create this effect,Analysis
State and discuss on the general features of authoring tool.,Comprehension
Predict what would happen if ...,Application
Propose ONE (1) new local flavor Kit Kat for Malaysian consumers. Describe the need for the new flavor among the Malaysian consumer. ,Synthesis
Calculate the compression ratio for the compressed file.,Application
How does the law of supply and demand explain the current increase in the price of fruit?,Application
List FIVE (5) weaknesses of Out-of-Home (OOH) Advertising. ,Knowledge
Support your views with ONE (1) example for each strategy.,Evaluation
Name and sketch the proposed retaining wall in plan view to show the main elements of the wall. ,Application
Develop a time phased product structure.,Synthesis
List the SEVEN (7) stages of the development process of a building project. ,Knowledge
Discuss in terms of implementation how to restrict resources such as web components and Enterprise Java Bean (EJB} components for use to only authorized users. ,Application
Explain how MIDI file format will be more useful than other audio file formats in a certain scenario.,Application
"A manager of a small company makes the following statement - ""We need to keep hiring additional workers up to the point where the marginal productivity of the last worker we hire is at its maximum. This way we can maximize the total productivity of the firm.""  Critically evaluate this statement. ",Evaluation
How would you feel if . . .?,Evaluation
Decide whether you could have survived on the island blind and alone. Write about things that would have been challenging making sure to,Evaluation
"Evaluate the nature and effect of significant ""entry barriers"" on the formulation of a strategic plan for a business which is already established in the industry.",Evaluation
Discuss a security framework for the proposed application.,Synthesis
How would you differentiate obstructive apneas from central apneas,Analysis
Draw a poster layout design for Healthy Life Style. ,Comprehension
Categorize FIVE (5) advantages of multimedia in primary school education. ,Comprehension
Banks act as an important institution in the financial system. Briefly explain what a bank run is and provide THREE (3) causes that lead to its occurrence. ,Comprehension
Determine the oxide capacitance. ,Application
Relate FOUR (4) disadvantages of Web-based learning as an emerging digital technology used in teaching and learning.,Comprehension
Create a chart that compares things that use electricity and things that do NOT use electricity.,Synthesis
 How do you construct foliations on a given manifold M?,Application
Critique an experimental design or a research proposal.,Evaluation
ABC inventory analysis is one of the methods used by manufacturing companies for effective inventory management. Explain your answer. ,Comprehension
Write the first pair of standardised canonical variates.,Knowledge
Explain how you would  implement  delete schedule functionality in effective manner.  ,Comprehension
Calculate the variance of orders for the glass bottles. ,Application
Identify whether the firm is in the short-run or long-run  equilibrium. Explain.,Comprehension
Malaysian Code on Corporate Governance (2012) stipulates that there should  not be any domination of power by any individual in the board. Responsibilities of the CEO and the Chairperson must be clearly defined and separated in order to ensure a balance of power and authority. Evaluate the advantages and disadvantages of CEO duality.,Evaluation
Vince longs a put option on Junebank's stock with a strike price at RM13. Currently Junebank's stock is priced at RM15 and the option premium is RM1.50. Advise Vince whether or not to exercise the option. Justify your answer. ,Evaluation
Identify and explain the possible consequences of connecting a database with a web application without using database pooling method.,Comprehension
Show how to modify Fitch's algorithm given in class today to accommodate non-binary,Application
Briefly explain and draw the structure of dilute foams and concentrated foams. ,Comprehension
Explain the price discriminations that associated with monopoly.,Comprehension
Describe whether the soil is contaminated or polluted. ,Comprehension
"As a manager in an Information Technology firm, suggest and elaborate any THREE (3) actions that organizations can take as part of the responsibility towards the society.",Synthesis
"Discuss the comparison between the microeconomics and macroeconomics field of study in term of production, prices, income and employment. ",Analysis
Calculate the level of output Japan needs to achieve in order to maintain a balanced trade account. ,Application
Describe the applications of mild steel in construction. ,Comprehension
"The Friesian cow, a dairy breed, is a product of selective breeding. Predict the problems that may occur during the selection of Friesian Cows. ",Application
List and explain TWO simple techniques used to prepare colloids by mean of dispersion. Use simple diagrams to clarify the explanation.,Comprehension
"Using Marginal approach, explain and identify how many unit of CD players should the firm producer per day if its goal is to maximize its profit.",Application
"""Portfolio management strategies are different based on investor's risk preferences and expected return”. Based on above statement, briefly discuss TWO (2) major portfolio management strategies. ",Comprehension
Sketch a diagram which shows these fractions or take photographs of the fractions. ,Application
Analyze the purpose of having a Purchasing Department in an organization.,Analysis
Which of the following is the method for determining the volume of a cylinder?,Knowledge
Provide the equations for the Eadie-Hofstee and Hanes-Woolf plot. Explain how these equations could be derived from the Michaelis-Menten equation. ,Application
Explain THREE (3) broad categories of e-commerce with examples.,Comprehension
Look at the symbol. What is the symbol’s purpose on a map?,Knowledge
Synthesize any FIVE (5) factors that  should be considered  when  devising a safe system to undertake a task in an organization.,Synthesis
"Name a commercially available software or an open-source software that does the computational analysis of flows of hydraulic engineering and explain what it is used for, what equations based on what assumptions it uses and how then are solved. ",Comprehension
Provide FOUR (4) reasons of using aggregate in concrete production. ,Comprehension
Describe FIVE (5) characteristics of hardened concrete. ,Comprehension
Classify and briefly explain different computational methods used in analyzing flows in hydraulic engineering. ,Comprehension
Draw a technology enhanced language learning classroom sketch for advanced level primary year 6 students. You should include FIVE (5) basic technology facilities with label which are essential to the integration of technology in the classroom. ,Comprehension
Judge the value of . . .?,Evaluation
  Describe and compare the role of Islamic law in the legal systems of Malaysia and Pakistan,Comprehension
Can you state in your own words what the problem is asking you to do,Comprehension
There is always an appeal for institutional shareholders to assume an active role in corporate governance. Create a list of key recommendations for institutional shareholders activism based on Myners Report (1995).,Synthesis
Provide TWO (2) suggestions on how a Web presence help Columbiana's government.,Synthesis
Draw a technology enhanced language learning classroom sketch for low proficiency primary year 6 students. You should include FIVE (5) basic technology facilities with label which are essential to the integration of technology in the classroom. ,Comprehension
Highlight the differences between an equilibrium in dominant strategy as compared to Nash equilibrium.,Comprehension
How can you describe _____________?,Comprehension
Explain how SWOT and Porter's techniques is applied in the manufacturing industries.,Application
“Millennials and kids are important market segments for e-marketers”. Discuss on the above statement. ,Comprehension
Create an advertising campaign,Synthesis
How does Hawaii contrast and compare to Florida?,Analysis
Explain FOUR (4) types of process design that could be found in manufacturing companies. ,Comprehension
Describe THREE (3) advantages of the banker's acceptance towards either exporter or importer. ,Knowledge
Explain how a Close method behaves differently for a modelessform (using the show method) compared to a modal form (using the showdialog method).,Comprehension
Concisely define what SWOT analysis is and state why it is frequently producing conflicting views.,Comprehension
Various policies were implemented by the governments in order to mitigate the concerns over efficient losses arising from natural monopoly. Describe natural monopoly and provide ONE (1) example of natural monopoly.,Comprehension
Briefly discuss any TWO (2) consequences for whistle-blowing activity.,Comprehension
"Illustrate with a drawing the biochemical pathway for natural rubber biosynthesis, beginning with acetyl CoA. ",Comprehension
Briefly describe FIVE (5) general types of factors of production.,Comprehension
Building Information Modeling (BIM) claims to enhance construction efficiency. Discuss THREE (3) benefits you would utilize and their importance to your project. ,Comprehension
Identify FOUR (4) types of key publics that McDonald's Malaysia has to notify about the crisis. Explain your answer with appropriate example for each of the publics. ,Comprehension
"As a defence strategy, most plant secondary metabolites exert adverse effects on herbivores. Discuss how plants avoid poisoning themselves with these metabolites. ",Comprehension
Critically analyze the image above and discuss the strategic decisions associated with the appeals of the advertisement.,Analysis
Explain how Porter's concept can be used in education domain.,Application
Suggest  any  TWO  (2)  efforts  that  organization  may  perform  in  order  to discourage unethical behavior.,Synthesis
List four types of clauses mentioned in the article,Knowledge
Briefly describe the general properties of plastic in terms of strength and durability. Comment also why plastic is not suitable to use as reinforcement bar for concrete structure. ,Evaluation
Identify and describe the FOUR (4) criteria for judging economic outcomes. ,Comprehension
How would you relate position concept with position strategy,Application
Define the term project in the context of project management.,Knowledge
Explain THREE (3) advantages of using aluminium to fabricate roof gutter. ,Comprehension
Consider a zero coupon bond with a par value of $1000 that has a current price of $436.19 and matures in 10 years. Compute its yield to maturity. ,Application
"Besides silicon and germanium, name ONE (1) other material which could be used to fabricate transistors. ",Comprehension
Personalization is becoming an important element in Electronic Commerce. Explain TWO (2) techniques that can be used to learn about consumer behavior and how it can be used to facilitate customer service.,Comprehension
Explain the TWO main factors that could affect enzyme catalytic efficiency.,Comprehension
Pretend you are a librarian recommending this book to someone. Write a paragraph telling what  you would say.,Synthesis
Create a storyboard for a sequel to your book. Use the same characters.,Synthesis
Suggest any FIVE (5) dimensions of service quality that could be taken into consideration by the kindergarten management for its future operations improvement. ,Synthesis
Explain FOUR (4) benefits of mutual fund investment. ,Comprehension
Which of the following item does not belong to the set ?,Knowledge
List THREE (3) characteristics of monopolistic competition and explain how do firms in this market structure compete.,Comprehension
Construct a dictionary and a truth table to determine if the following statements are logically equivalent,Application
Identify  THREE  (3) possible  threats  you  should  anticipate  for this Internet-based business.,Comprehension
Briefly explain if restriction mapping is useful in determining the presence of minisatellite. ,Comprehension
Suggest  any  TWO  (2)  efforts  that  organization  may  perform  in  order  to discourage unethical behavior.,Synthesis
Draw a diagram explaining how air pressure affects the weather.,Comprehension
A cascade of zymogen activation occurs both with digestive proteases and blood clotting proteases. List THREE advantages of this activation.,Knowledge
Relate topographic map to field features,Application
"As opposed other curves, justify with explanation why Average Fixed Costs
	(AFC) is negatively sloped.",Evaluation
Explain formal network. ,Comprehension
Explain the FIVE (5) procedures which need to be documented during the site inspection. ,Comprehension
Describe characteristics and importance of secondary market.,Comprehension
Find the reverse bias saturation current. ,Comprehension
Assume that Japan is currently operating at the natural level of output. Investor is optimistic about the future due to the outstanding performance in the stock market. Explain the effect of event to the price level and output level in the short run and long run in Japan by using an appropriate diagram.,Comprehension
Sketch the Type I isotherm and provide a brief description of its nature and the processes that gives rise to the isotherm. ,Application
"Discuss why physical weathering is more prevalent in dry, cool regions while chemical weathering is more prevalent in wet, hot regions. ",Comprehension
Discuss the advantages of FinFETS over planar MOSFETs. ,Comprehension
List FIVE (5) functions of Department of Safety and Health as outline in OSHA 1994.,Knowledge
Compare and contrast microbial and chemical risk assessment. ,Analysis
Explain TWO  (2)  strengths and  TWO  (2) weaknesses of clustering based method in outlier detection.,Analysis
"Analyse the usage of a reading passages to enhance reading and thinking skills for 
Form 4 students with a high proficiency level. ",Analysis
Compare this book to the last book you read.,Analysis
List and describe THREE (3) accounting cycles in an Accounting Information System.,Knowledge
Analyze the characteristics of frogs.,Analysis
Identify and discuss THREE (3) issues on employee productivity problems that companies face.,Comprehension
Explain the consideration of pricing objectives in marketing mix. ,Comprehension
Write a song about 'Old MacDonald' who had a bulldozer instead of a farm.,Synthesis
Determine the resistivity of a Si sample if it is doped with 10 phosphorus atoms/cm and H. = 750 cm Vs. Find the Hall coefficient of the sample. ,Application
Explain the processing of eukaryotic mRNA transcripts prior to translation. Indicate the chemical bases for each step. ,Comprehension
The structural view of language has several components. List FIVE (5) components. ,Knowledge
Explain FOUR (4) major forces which move water into wall claddings and measures to be taken to eliminate these problems. You are required to include illustrations in your explanation. ,Comprehension
"As an editor-in-chief, suggest how you can motivate your experienced journalists to remain with your paper.",Synthesis
Demonstrate email and social media approaches to create effective marketing plan.,Application
Define liberal art.,Knowledge
State two differences between a JFET and a BJT. ,Comprehension
Give THREE disadvantages of X-Ray Photoelectron Spectroscopy (XPS). ,Comprehension
Cost benefit analysis is a process that helps management determine whether (and by how much) the benefits exceed costs. Briefly explain FOUR (4) intangible benefits. ,Comprehension
Show your calculations for all THREE (3) options and then discuss which one of the options you prefer.,Analysis
Differentiate printf function calls for displaying prompts and for echoing data.,Analysis
List TEN (10) components of an effective crisis communication plan.,Comprehension
"Prepare a case to present, and evaluate your view about ...",Evaluation
Examine the stated positions of both major political candidates with regard to a particular issue and state good reasons (based on principles discussed in class) for why one candidates position is more likely to be effective than the other's.,Evaluation
"There are several factors that influence language teaching and language learning. Name 
and briefly explain the FIVE (5) external factors that you would consider when teaching English Language. ",Comprehension
Explain each inventory control method and suggest TWO (2) types of products for each method.,Synthesis
Distinguish between stock dividend and stock split by providing one relevant example. ,Analysis
Suggest a house-style and editorial policies for your newly introduced newspaper targeted at young readers aged between 15 to 25 years.,Synthesis
Explain FOUR (4) off-balance-sheet banking activities which are important but not recorded in a bank's balance sheet. ,Comprehension
Briefly explain the mechanism of RNA interference. ,Comprehension
The 'creators' and critics' are the most desired social segments. Explain how social media marketers are able to increase these segments' level of involvement in the social media. ,Comprehension
National income accounting refers to a set of rules and techniques that are used to measure the national income of a country. Explain the EIGHT (8) reasons why national income accounting is important. ,Comprehension
Dopamine and glutamate have both been implicated as causes of schizophrenia. Discuss THREE (3) evidences each in relation to the dopamine and glutamate theories of schizophrenia. ,Comprehension
"Given that a = -10, b = 2, c = 5 and d = 0. Evaluate the following relational and logical expressions:",Application
How can you categorize ____ according to...?,Analysis
 Sketch a prediction of the field lines for the arrangement of electrodes shown in Figure 2,Application
Propose an alternative way to solve …  ,Synthesis
"Divide the story into initiating event, rising action, climax, and falling action",Analysis
List the fractions you know and can show….,Knowledge
List reserved words in C programming.,Knowledge
Explain three (3) lean techniques that work in both the manufacturing and service sector. ,Comprehension
Name the four different types of interactions involved in building the tertiary structure of proteins and give one denaturing agent for each.,Comprehension
Define knowledge and provide an example of knowledge produced by a vehicle management system.,Knowledge
Can you solve the following problem ,Application
"If interest were compounded monthly instead of daily, what would the difference in interest be?",Analysis
Create a poster that promote jeans to local senior citizen which appeal directly to a multiracial citizen in Malaysia.,Synthesis
Explain  THREE  (3)  benefits   of  JDBC  pooling  m  the  context  of  database connection.,Comprehension
"Differentiate bonds that are traded at par, premium and discount.",Analysis
Justify the object oriented programming concept,Evaluation
Cloud computing evolved from earlier technologies. State them.,Knowledge
State the significance of “Score” in the BlastX alignment. ,Comprehension
There are a number of factors influencing the productivity of a sector of the economy. Explain accordingly. ,Comprehension
Malaysia is currently having trade deficit and policy maker tries to improve the balance of trade by depreciate the Ringgit Malaysia. Discuss the impact of this policy by using an appropriate diagram. ,Comprehension
"Explain the concept of price leadership observed under the condition of oligopoly, by using graphs. ",Comprehension
Select a local 'HOMEGROWN' brand and discuss its international marketing mix.,Comprehension
Draw the flow chart of the PNK system,Knowledge
Give TWO functions of egg yolks in mayonnaise production. ,Comprehension
Eukaryotic genome is mostly repetitive DNA and non-coding sequences. Elaborate the statement. ,Comprehension
Elaborate the objectives and basic design procedure of the foundation design of a building. ,Comprehension
State what does the symbol “+” represents. ,Knowledge
Describe the Pareto Principle in statistical software quality assurance.,Comprehension
Discuss TWO (2) web application frameworks that are suitable to be used in the proposed application.,Synthesis
“Domestication of animals does not influence human behavior and lifestyle.” State whether you agree or disagree with the statement. Justify your answer. ,Evaluation
Draw the hexapeptide Gly-Phe-Asp-Leu-Ala-Glu. Identify the formation of hydrogen bonding in an a-helix form of this hexapeptide.,Comprehension
Relate your most powerful story where your use of technology in the classroom has yielded a significant outcome with a student or students,Application
Explain THREE (3) advantages of MVC (Model View Controller) pattern in developing  web  applications.,Comprehension
Briefly explain THREE (3) main sources of banks earnings.,Comprehension
Explain why it is likely that a matriarchal family system would be found in a matrilocal or matrilineal society.,Synthesis
Evaluate whether their model is a true representation of the local environment.,Evaluation
How to combine virtual symmetry and symbolic model checking effectively,Synthesis
Explain the case study research method and distinguish between single and multiple case study design.,Analysis
Explain how competitive and uncompetitive inhibitors will affect enzymatic reactions. ,Comprehension
"Write an appropriate learning outcome to teach “in”, “on”, beside', 'opposite and 'under. ",Comprehension
Explain on multimedia delivering on World Wide Web.,Comprehension
Sleep is a local phenomenon. Explain how this is possible. Provide TWO (2) examples to illustrate this. ,Comprehension
"Related party transaction is a transaction entered into by a PLC or its subsidiaries, which involved the interest of the related party. Justify the reasons for disclosure of related party transaction. ",Evaluation
"Calculate the total cost per year, including the cost of the lights. ",Application
Briefly explain the main feature of the structures of dilute foams and concentrated foams. ,Comprehension
Describe in prose what is shown in graph form.,Comprehension
Summarize the main point of these two texts in your own words ,Comprehension
Draw a color wheel diagram with primary and secondary color. ,Comprehension
Explain how auction is related to dynamic pricing.,Comprehension
"Your profit from previous project is RM30,000.00 and you just won a new project to construct a new airport runway at Sepang, Selangor. Decide whether you are going to purchase the bulldozer or pay out bonuses to your staff. Use the concept of opportunities cost, choices and scarcity to aid your explanation. ",Application
"Recommend with justification, a value or range of values to the Board of Directors for the acquisition of ESL Berhad.",Evaluation
"List any FIVE (5) themes identified by Tom Peters and Robert Waterman for “excellent 
organizations"". ",Knowledge
Suggest and describe an assisted reproductive technique that the farm should use for rapid and cost effective production. ,Synthesis
"Discuss  how  data  mining  operations  which  are  classification,  association, clustering and anomaly detection can be deployed in a variety of industries.",Application
Illustrate the stages of product approach of teaching ESL writing. Use appropriate examples. ,Comprehension
List the major forces acting on the concrete body of the dam excluding earthquake and wind forces. ,Comprehension
Why don’t you devise your own way to deal with . . .?,Synthesis
Draw and label the model of Karl Weick's Theory of Organizing. ,Comprehension
How would you have handled . . .?,Evaluation
Determine if the two principal components are adequate to explain the variation in the sample that was used to calculate I.,Application
Describe the economic growth and FOUR (4) sources of economic growth. ,Knowledge
Design the architecture of the software system based on the requirements defined in the Software Requirement Specification document,Synthesis
Break down the main actions of the story.,Analysis
"Draw the band diagram of a reverse biased pn junction. With reference to the band diagram and charge carriers, explain why there is negligible current flow in the diode. ",Comprehension
Identify TWO (2) strategies that are able to reduce the likelihood of an eyewitness reporting someone who did not commit the crime. ,Analysis
Identify FIVE (5) problem solving processes. ,Knowledge
Provide THREE (3) examples of input devices.,Knowledge
Do you devise a systematic approach in order to get larger progressions,Synthesis
List any SEVEN (7) suggestions for good presentation of your business plan as it is very crucial to convince potential consumers and financers.,Knowledge
Suggest FOUR (4) recommendations in dealing with intersexes. ,Synthesis
Calculate the equilibrium level of income for Cambodia. ,Application
"Draw Production Possibilities Frontier and Trading Possibilities Frontier for Argentina and Mexico.
",Comprehension
What are the structure or functions of Congress,Knowledge
Identify and explain FIVE (5) countries that ban advertising to children. ,Comprehension
Define brainstorming process. ,Knowledge
How was this similar to . . .?,Analysis
Discuss any TWO (2) application areas where multimedia can be used in education environment.,Application
Describe and sketch the THREE (3) types of brick bonding. ,Application
Contrast TWO (2) differences between a data mart and a data warehouse.,Analysis
Name two super secondary structures found within enzymes which involved formation of a-helices. Describe how the a-helices could be maintained in an enzyme. ,Comprehension
Explain why the electrical conductivity of a semiconductor is higher than an insulator by using the energy band diagram. ,Comprehension
